time,flow,temp
2016-10-23,1.700,NA
2016-10-24,1.494,NA
2016-10-25,1.266,NA
2016-10-26,2.876,NA
2016-10-27,1.853,NA
2016-10-28,1.503,NA
2016-10-29,1.240,NA
2016-10-30,1.057,NA
2016-10-31,1.100,NA
2016-11-01,1.050,NA
2016-11-02,0.957,NA
2016-11-03,1.107,NA
2016-11-04,0.954,NA
2016-11-05,0.934,NA
2016-11-06,2.830,NA
2016-11-07,3.117,NA
2016-11-08,2.037,NA
2016-11-09,1.607,NA
2016-11-10,1.614,NA
2016-11-11,2.494,NA
2016-11-12,2.294,NA
2016-11-13,1.641,NA
2016-11-14,1.311,NA
2016-11-15,1.224,NA
2016-11-16,2.523,NA
2016-11-17,3.627,NA
2016-11-18,2.308,NA
2016-11-19,2.043,NA
2016-11-20,2.063,NA
2016-11-21,1.723,NA
2016-11-22,1.347,NA
2016-11-23,1.330,NA
2016-11-24,2.271,NA
2016-11-25,1.468,NA
2016-11-26,1.253,NA
2016-11-27,1.150,NA
2016-11-28,1.047,NA
2016-11-29,0.894,NA
2016-11-30,0.854,NA
2016-12-01,0.867,NA
2016-12-02,0.784,NA
2016-12-03,0.774,NA
2016-12-04,0.754,NA
2016-12-05,2.415,NA
2016-12-06,2.498,NA
2016-12-07,1.736,NA
2016-12-08,1.354,NA
2016-12-09,1.633,NA
2016-12-10,2.830,NA
2016-12-11,2.458,NA
2016-12-12,1.911,NA
2016-12-13,1.447,NA
2016-12-14,1.457,NA
2016-12-15,2.840,NA
2016-12-16,3.294,NA
2016-12-17,2.180,NA
2016-12-18,2.365,NA
2016-12-19,2.190,NA
2016-12-20,1.540,NA
2016-12-21,1.344,NA
2016-12-22,1.344,NA
2016-12-23,1.158,NA
2016-12-24,1.086,NA
2016-12-25,1.106,NA
2016-12-26,1.086,NA
2016-12-27,1.076,NA
2016-12-28,0.973,NA
2016-12-29,0.880,NA
2016-12-30,0.860,NA
2016-12-31,0.933,NA
2017-01-01,0.953,NA
2017-01-02,0.870,NA
2017-01-03,0.777,NA
2017-01-04,0.777,NA
2017-01-05,0.767,NA
2017-01-06,0.727,NA
2017-01-07,0.624,NA
2017-01-08,0.664,NA
2017-01-09,0.664,NA
2017-01-10,0.674,NA
2017-01-11,0.664,NA
2017-01-12,0.994,NA
2017-01-13,1.984,NA
2017-01-14,1.414,NA
2017-01-15,1.064,NA
2017-01-16,0.944,NA
2017-01-17,0.874,NA
2017-01-18,0.794,NA
2017-01-19,0.764,NA
2017-01-20,0.784,NA
2017-01-21,0.724,NA
2017-01-22,0.694,NA
2017-01-23,0.674,NA
2017-01-24,0.654,NA
2017-01-25,0.747,NA
2017-01-26,0.664,NA
2017-01-27,0.654,NA
2017-01-28,0.624,NA
2017-01-29,0.614,NA
2017-01-30,0.644,NA
2017-01-31,4.594,NA
2017-02-01,5.104,NA
2017-02-02,2.544,NA
2017-02-03,1.994,NA
2017-02-04,1.774,NA
2017-02-05,1.544,NA
2017-02-06,1.324,NA
2017-02-07,1.184,NA
2017-02-08,1.114,NA
2017-02-09,1.024,NA
2017-02-10,1.316,NA
2017-02-11,1.617,NA
2017-02-12,1.196,NA
2017-02-13,1.063,NA
2017-02-14,0.930,NA
2017-02-15,0.807,NA
2017-02-16,0.807,NA
2017-02-17,1.697,NA
2017-02-18,2.684,NA
2017-02-19,1.724,NA
2017-02-20,1.334,NA
2017-02-21,1.371,NA
2017-02-22,1.864,NA
2017-02-23,1.394,NA
2017-02-24,1.874,NA
2017-02-25,1.981,NA
2017-02-26,1.441,NA
2017-02-27,1.181,NA
2017-02-28,1.464,NA
2017-03-01,3.911,NA
2017-03-02,3.954,NA
2017-03-03,2.937,NA
2017-03-04,2.491,NA
2017-03-05,2.198,NA
2017-03-06,1.920,NA
2017-03-07,3.304,NA
2017-03-08,3.461,NA
2017-03-09,6.248,NA
2017-03-10,5.673,NA
2017-03-11,2.640,NA
2017-03-12,1.847,NA
2017-03-13,1.424,NA
2017-03-14,1.204,NA
2017-03-15,0.981,NA
2017-03-16,0.901,NA
2017-03-17,0.934,NA
2017-03-18,1.461,NA
2017-03-19,2.030,NA
2017-03-20,1.598,NA
2017-03-21,1.356,NA
2017-03-22,1.664,NA
2017-03-23,1.890,NA
2017-03-24,1.531,NA
2017-03-25,1.378,NA
2017-03-26,1.348,NA
2017-03-27,1.206,NA
2017-03-28,1.073,NA
2017-03-29,1.228,NA
2017-03-30,1.497,NA
2017-03-31,1.756,NA
2017-04-01,1.467,NA
2017-04-02,1.271,NA
2017-04-03,1.238,NA
2017-04-04,1.711,NA
2017-04-05,1.747,NA
2017-04-06,1.720,NA
2017-04-07,2.950,NA
2017-04-08,3.652,NA
2017-04-09,2.044,NA
2017-04-10,1.560,NA
2017-04-11,1.271,NA
2017-04-12,1.168,NA
2017-04-13,1.066,NA
2017-04-14,0.973,NA
2017-04-15,0.870,NA
2017-04-16,1.073,NA
2017-04-17,1.696,NA
2017-04-18,2.410,NA
2017-04-19,2.167,NA
2017-04-20,2.110,NA
2017-04-21,1.730,NA
2017-04-22,1.327,NA
2017-04-23,1.214,NA
2017-04-24,1.104,NA
2017-04-25,1.571,NA
2017-04-26,3.644,NA
2017-04-27,4.621,NA
2017-04-28,6.171,NA
2017-04-29,5.621,NA
2017-04-30,3.049,NA
2017-05-01,2.079,NA
2017-05-02,5.369,NA
2017-05-03,2.459,NA
2017-05-04,2.799,NA
2017-05-05,3.246,NA
2017-05-06,1.886,NA
2017-05-07,1.996,NA
2017-05-08,4.596,NA
2017-05-09,4.976,NA
2017-05-10,2.589,NA
2017-05-11,1.626,NA
2017-05-12,1.746,NA
2017-05-13,4.526,NA
2017-05-14,3.766,NA
2017-05-15,4.509,NA
2017-05-16,3.321,NA
2017-05-17,2.014,NA
2017-05-18,1.524,NA
2017-05-19,1.191,NA
2017-05-20,1.029,NA
2017-05-21,0.959,NA
2017-05-22,0.931,NA
2017-05-23,0.759,NA
2017-05-24,0.771,NA
2017-05-25,2.131,NA
2017-05-26,2.907,NA
2017-05-27,3.702,NA
2017-05-28,4.312,NA
2017-05-29,3.735,NA
2017-05-30,2.694,NA
2017-05-31,4.154,NA
2017-06-01,2.413,NA
2017-06-02,3.414,NA
2017-06-03,3.981,NA
2017-06-04,3.111,NA
2017-06-05,3.884,NA
2017-06-06,7.996,NA
2017-06-07,6.801,NA
2017-06-08,5.071,NA
2017-06-09,4.161,NA
2017-06-10,3.710,NA
2017-06-11,4.011,NA
2017-06-12,4.621,NA
2017-06-13,5.487,NA
2017-06-14,3.931,NA
2017-06-15,3.168,NA
2017-06-16,2.887,NA
2017-06-17,2.621,NA
2017-06-18,2.323,NA
2017-06-19,2.210,NA
2017-06-20,1.540,NA
2017-06-21,0.704,NA
2017-06-22,0.684,NA
2017-06-23,0.674,NA
2017-06-24,0.561,NA
2017-06-25,0.641,NA
2017-06-26,0.509,NA
2017-06-27,0.639,NA
2017-06-28,0.641,NA
2017-06-29,1.237,NA
2017-06-30,0.931,NA
2017-07-01,0.731,NA
2017-07-02,0.671,NA
2017-07-03,1.110,NA
2017-07-04,0.897,NA
2017-07-05,1.951,NA
2017-07-06,1.633,NA
2017-07-07,0.840,NA
2017-07-08,0.794,NA
2017-07-09,0.744,NA
2017-07-10,0.691,NA
2017-07-11,0.631,NA
2017-07-12,0.611,NA
2017-07-13,0.509,NA
2017-07-14,0.499,NA
2017-07-15,0.529,NA
2017-07-16,0.479,NA
2017-07-17,0.459,NA
2017-07-18,0.449,NA
2017-07-19,0.479,NA
2017-07-20,0.664,NA
2017-07-21,0.469,NA
2017-07-22,0.459,NA
2017-07-23,0.499,NA
2017-07-24,0.661,NA
2017-07-25,0.739,NA
2017-07-26,3.841,NA
2017-07-27,3.279,NA
2017-07-28,3.137,NA
2017-07-29,1.691,NA
2017-07-30,1.309,NA
2017-07-31,2.259,NA
2017-08-01,2.021,NA
2017-08-02,5.149,NA
2017-08-03,1.659,NA
2017-08-04,0.969,NA
2017-08-05,0.729,NA
2017-08-06,0.719,NA
2017-08-07,0.649,NA
2017-08-08,0.496,NA
2017-08-09,2.396,NA
2017-08-10,1.576,NA
2017-08-11,5.566,NA
2017-08-12,2.196,NA
2017-08-13,1.266,NA
2017-08-14,0.846,NA
2017-08-15,0.636,NA
2017-08-16,0.676,NA
2017-08-17,0.576,NA
2017-08-18,0.536,NA
2017-08-19,1.356,NA
2017-08-20,1.026,NA
2017-08-21,0.666,NA
2017-08-22,0.556,NA
2017-08-23,0.526,NA
2017-08-24,1.858,NA
2017-08-25,1.520,NA
2017-08-26,1.417,NA
2017-08-27,0.757,NA
2017-08-28,0.850,NA
2017-08-29,1.954,NA
2017-08-30,2.584,NA
2017-08-31,4.398,NA
2017-09-01,3.584,NA
2017-09-02,12.321,NA
2017-09-03,5.626,NA
2017-09-04,3.046,NA
2017-09-05,1.707,NA
2017-09-06,1.131,NA
2017-09-07,1.870,NA
2017-09-08,1.276,NA
2017-09-09,3.918,NA
2017-09-10,2.251,NA
2017-09-11,1.498,NA
2017-09-12,0.987,NA
2017-09-13,0.854,NA
2017-09-14,1.236,NA
2017-09-15,1.100,NA
2017-09-16,1.300,NA
2017-09-17,2.216,NA
2017-09-18,1.691,NA
2017-09-19,1.150,NA
2017-09-20,0.997,NA
2017-09-21,0.977,NA
2017-09-22,0.804,NA
2017-09-23,0.764,NA
2017-09-24,0.854,NA
2017-09-25,0.811,NA
2017-09-26,0.619,NA
2017-09-27,0.476,NA
2017-09-28,0.446,NA
2017-09-29,0.519,NA
2017-09-30,1.437,NA
2017-10-01,2.671,NA
2017-10-02,2.824,NA
2017-10-03,2.307,NA
2017-10-04,2.081,NA
2017-10-05,1.827,NA
2017-10-06,3.884,NA
2017-10-07,3.036,NA
2017-10-08,2.666,NA
2017-10-09,2.293,NA
2017-10-10,1.791,NA
2017-10-11,1.303,NA
2017-10-12,1.100,NA
2017-10-13,1.050,NA
2017-10-14,1.010,NA
2017-10-15,1.083,NA
2017-10-16,1.083,NA
2017-10-17,0.774,NA
2017-10-18,0.709,NA
2017-10-19,0.914,NA
2017-10-20,0.841,NA
2017-10-21,0.689,NA
2017-10-22,0.619,NA
2017-10-23,0.666,NA
2017-10-24,0.706,NA
2017-10-25,0.686,NA
2017-10-26,0.809,NA
2017-10-27,0.669,NA
2017-10-28,0.819,NA
2017-10-29,0.796,NA
2017-10-30,0.929,NA
2017-10-31,0.629,NA
2017-11-01,0.867,NA
2017-11-02,0.804,NA
2017-11-03,0.771,NA
2017-11-04,1.414,NA
2017-11-05,1.386,NA
2017-11-06,3.324,NA
2017-11-07,2.211,NA
2017-11-08,1.421,NA
2017-11-09,1.049,NA
2017-11-10,0.849,NA
2017-11-11,0.869,NA
2017-11-12,4.549,NA
2017-11-13,5.269,NA
2017-11-14,2.229,NA
2017-11-15,1.316,NA
2017-11-16,1.016,NA
2017-11-17,0.836,NA
2017-11-18,0.726,NA
2017-11-19,0.746,NA
2017-11-20,0.826,NA
2017-11-21,0.756,NA
2017-11-22,0.799,NA
2017-11-23,0.676,NA
2017-11-24,0.546,NA
2017-11-25,0.566,NA
2017-11-26,0.876,NA
2017-11-27,0.919,NA
2017-11-28,0.779,NA
2017-11-29,0.636,NA
2017-11-30,0.606,NA
2017-12-01,0.566,NA
2017-12-02,0.536,NA
2017-12-03,0.506,NA
2017-12-04,0.599,NA
2017-12-05,1.020,NA
2017-12-06,1.143,NA
2017-12-07,1.010,NA
2017-12-08,0.844,NA
2017-12-09,0.964,NA
2017-12-10,1.007,NA
2017-12-11,3.013,NA
2017-12-12,4.690,NA
2017-12-13,2.481,NA
2017-12-14,1.833,NA
2017-12-15,5.010,NA
2017-12-16,2.750,NA
2017-12-17,1.877,NA
2017-12-18,1.567,NA
2017-12-19,1.460,NA
2017-12-20,1.360,NA
2017-12-21,1.350,NA
2017-12-22,3.027,NA
2017-12-23,2.614,NA
2017-12-24,1.814,NA
2017-12-25,1.434,NA
2017-12-26,1.224,NA
2017-12-27,1.041,NA
2017-12-28,1.081,NA
2017-12-29,1.051,NA
2017-12-30,1.316,NA
2017-12-31,4.256,NA
